video_matrix_id,product_id,motivation_id,angle_id,hook_id,subhook_id,usp_id,cta_id,angle_name,hook_text,subhook_text,usp_text,cta_text,primary_bucket,secondary_bucket,angle_family,hook_family,buyer_stage,persona_fit,boldness_level,usage_context,sales_mechanism,best_content_format,platform_surface_fit,video_format,video_duration_fit,scene_direction,opening_visual,product_role,proof_visual,cta_delivery,dialogue_language,copy_tone,raw_claim_tolerance,production_review_required,notion_row_fit,creative_notes,source_batch,matrix_status
MWTCB_VIDMAT_247,MWTCB_25ML,MWTCB_25ML__xlsx__BM014,MWTCB_ANG_066,MWTCB_HOOK_197,MWTCB_SUBHOOK_197,MWTCB_USP_116,MWTCB_CTA_066,Tiga Lokasi Wajib Ready,POV: Bila keperluan meletakkan minyak angin di pelbagai lokasi berbeza demi persediaan kecemasan.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,Botol kecil 25ml senang selit dekat mana-mana tempat.,Sauk bundle 3 botol harga promo sekarang.,MULTI_BUY,TRAVEL_CAR_BAG,multi_buy,multi_buy,ready_to_buy,universal_household,BOLD,rumah,multi_location_logic,hybrid_video,poster_ads,WhatsApp_followup_video,20s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: POV meletakkan botol 1 di laci kabinet TV, botol 2 di dalam glove box kereta, dan botol 3 masuk ke dalam sling bag harian. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Botol kecil 25ml senang selit dekat mana-mana tempat..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_MULTI_BUY_BOLD,Maps to hook style POV_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_248,MWTCB_25ML,MWTCB_25ML__xlsx__BM014,MWTCB_ANG_066,MWTCB_HOOK_198,MWTCB_SUBHOOK_198,MWTCB_USP_116,MWTCB_CTA_066,Tiga Lokasi Wajib Ready,Bahaya kalau tak bersedia bila keperluan meletakkan minyak angin di pelbagai lokasi berbeza demi persediaan kecemasan!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Botol kecil 25ml senang selit dekat mana-mana tempat.,Sauk bundle 3 botol harga promo sekarang.,MULTI_BUY,TRAVEL_CAR_BAG,multi_buy,multi_buy,ready_to_buy,universal_household,BOLD,rumah,multi_location_logic,hybrid_video,poster_ads,hybrid_video,20s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: POV meletakkan botol 1 di laci kabinet TV, botol 2 di dalam glove box kereta, dan botol 3 masuk ke dalam sling bag harian. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Botol kecil 25ml senang selit dekat mana-mana tempat..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, bold",MEDIUM,NO,MWTCB_VID_MULTI_BUY_BOLD,Maps to hook style warning_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_249,MWTCB_25ML,MWTCB_25ML__xlsx__BM014,MWTCB_ANG_067,MWTCB_HOOK_199,MWTCB_SUBHOOK_199,MWTCB_USP_117,MWTCB_CTA_067,Stok Hilang Dikebas Ahli Rumah,"Dalam rumah kalau ada satu botol minyak angin, memang confirm cepat lesap.",Beli borong terus buat spare letak dekat ruang tamu dan bilik tidur.,Formula asli Cap Burung sejak 1958 kegemaran satu rumah.,Sauk promo bundle keluarga sekarang.,MULTI_BUY,TRAVEL_CAR_BAG,multi_buy,multi_buy,ready_to_buy,universal_household,BOLD,rumah,multi_location_logic,hybrid_video,poster_ads,WhatsApp_followup_video,20s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Ibu membuka laci mencari minyak angin tetapi mendapati ia kosong, memanggil anak yang sedang menyapu minyak di bilik lain. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Formula asli Cap Burung sejak 1958 kegemaran satu rumah..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, bold",LOW,NO,MWTCB_VID_MULTI_BUY_BOLD,Maps to hook style standby_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_250,MWTCB_25ML,MWTCB_25ML__xlsx__BM014,MWTCB_ANG_067,MWTCB_HOOK_200,MWTCB_SUBHOOK_200,MWTCB_USP_117,MWTCB_CTA_067,Stok Hilang Dikebas Ahli Rumah,POV: Bila minyak angin di rumah sering hilang atau dipinjam ahli keluarga lain tanpa dikembalikan.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan kebas-kebas kaki tangan.,Formula asli Cap Burung sejak 1958 kegemaran satu rumah.,Sauk promo bundle keluarga sekarang.,MULTI_BUY,TRAVEL_CAR_BAG,multi_buy,multi_buy,ready_to_buy,universal_household,BOLD,rumah,multi_location_logic,hybrid_video,poster_ads,POV_scene,20s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Ibu membuka laci mencari minyak angin tetapi mendapati ia kosong, memanggil anak yang sedang menyapu minyak di bilik lain. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Formula asli Cap Burung sejak 1958 kegemaran satu rumah..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_MULTI_BUY_BOLD,Maps to hook style POV_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_251,MWTCB_25ML,MWTCB_25ML__xlsx__BM014,MWTCB_ANG_067,MWTCB_HOOK_201,MWTCB_SUBHOOK_201,MWTCB_USP_117,MWTCB_CTA_067,Stok Hilang Dikebas Ahli Rumah,Bahaya kalau tak bersedia bila minyak angin di rumah sering hilang atau dipinjam ahli keluarga lain tanpa dikembalikan!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Formula asli Cap Burung sejak 1958 kegemaran satu rumah.,Sauk promo bundle keluarga sekarang.,MULTI_BUY,TRAVEL_CAR_BAG,multi_buy,multi_buy,ready_to_buy,universal_household,BOLD,rumah,multi_location_logic,hybrid_video,poster_ads,WhatsApp_followup_video,20s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Ibu membuka laci mencari minyak angin tetapi mendapati ia kosong, memanggil anak yang sedang menyapu minyak di bilik lain. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Formula asli Cap Burung sejak 1958 kegemaran satu rumah..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, bold",MEDIUM,NO,MWTCB_VID_MULTI_BUY_BOLD,Maps to hook style warning_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_252,MWTCB_25ML,MWTCB_25ML__xlsx__BM014,MWTCB_ANG_068,MWTCB_HOOK_202,MWTCB_SUBHOOK_202,MWTCB_USP_118,MWTCB_CTA_068,Dashboard Kereta Standby,Dalam dashboard kereta kau ada apa? Pen rosak? Resit lama? Standby benda ni.,Satu botol simpan dalam kereta khas untuk perjalanan jauh pening kepala.,Botol tebal kaca hijau tebal tahan haba kereta.,Klik promo set kereta sekarang.,MULTI_BUY,TRAVEL_CAR_BAG,travel_car_bag,travel_car_bag,ready_to_buy,universal_household,MODERATE,rumah,multi_location_logic,hybrid_video,poster_ads,product_only_video,6s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Tangan membuka compartment dashboard kereta, menyingkirkan resit lama, lalu menyelitkan botol Cap Burung dengan kemas. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Botol tebal kaca hijau tebal tahan haba kereta..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, moderate",HIGH,YES,MWTCB_VID_MULTI_BUY_MODERATE,Maps to hook style standby_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_253,MWTCB_25ML,MWTCB_25ML__xlsx__BM014,MWTCB_ANG_068,MWTCB_HOOK_203,MWTCB_SUBHOOK_203,MWTCB_USP_118,MWTCB_CTA_068,Dashboard Kereta Standby,POV: Bila keperluan meletakkan sebotol minyak khusus di dalam compartment dashboard kereta.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh badan dalam perjalanan.,Botol tebal kaca hijau tebal tahan haba kereta.,Klik promo set kereta sekarang.,MULTI_BUY,TRAVEL_CAR_BAG,travel_car_bag,travel_car_bag,ready_to_buy,universal_household,MODERATE,rumah,multi_location_logic,hybrid_video,poster_ads,WhatsApp_followup_video,20s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Tangan membuka compartment dashboard kereta, menyingkirkan resit lama, lalu menyelitkan botol Cap Burung dengan kemas. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Botol tebal kaca hijau tebal tahan haba kereta..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, moderate",HIGH,YES,MWTCB_VID_MULTI_BUY_MODERATE,Maps to hook style POV_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_254,MWTCB_25ML,MWTCB_25ML__xlsx__BM014,MWTCB_ANG_068,MWTCB_HOOK_204,MWTCB_SUBHOOK_204,MWTCB_USP_118,MWTCB_CTA_068,Dashboard Kereta Standby,Pernah tak korang gelabah bila keperluan meletakkan sebotol minyak khusus di dalam compartment dashboard kereta?,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Botol tebal kaca hijau tebal tahan haba kereta.,Klik promo set kereta sekarang.,MULTI_BUY,TRAVEL_CAR_BAG,travel_car_bag,travel_car_bag,ready_to_buy,universal_household,MODERATE,rumah,multi_location_logic,hybrid_video,poster_ads,UGC_talking_head,30s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Tangan membuka compartment dashboard kereta, menyingkirkan resit lama, lalu menyelitkan botol Cap Burung dengan kemas. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Botol tebal kaca hijau tebal tahan haba kereta..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, moderate",MEDIUM,NO,MWTCB_VID_MULTI_BUY_MODERATE,Maps to hook style question_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_255,MWTCB_25ML,MWTCB_25ML__xlsx__BM014,MWTCB_ANG_069,MWTCB_HOOK_205,MWTCB_SUBHOOK_205,MWTCB_USP_119,MWTCB_CTA_069,Beg Kerja Standby Pouch,"Beg kerja penuh dengan powerbank dan charger, tapi barang badan sendiri tiada?",Selit sebotol kecil 25ml dalam beg pejabat untuk kecemasan urat tegang.,"Saiz muat poket beg kerja, mudah capai bila-bila masa.",Ambil set beg kerja promo sekarang.,MULTI_BUY,TRAVEL_CAR_BAG,travel_car_bag,travel_car_bag,ready_to_buy,universal_household,MODERATE,rumah,multi_location_logic,hybrid_video,poster_ads,WhatsApp_followup_video,20s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Lelaki membuka beg laptop pejabatnya, menyelitkan botol Cap Burung 25ml ke dalam poket zip kecil di sisi beg. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.","Close up botol retro cap merah. Tunjukkan teks USP: Saiz muat poket beg kerja, mudah capai bila-bila masa..",Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, moderate",HIGH,YES,MWTCB_VID_MULTI_BUY_MODERATE,Maps to hook style standby_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_256,MWTCB_25ML,MWTCB_25ML__xlsx__BM014,MWTCB_ANG_069,MWTCB_HOOK_206,MWTCB_SUBHOOK_206,MWTCB_USP_119,MWTCB_CTA_069,Beg Kerja Standby Pouch,POV: Bila menyimpan botol kecil minyak angin dalam pouch beg kerja untuk kegunaan pejabat.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh bahu duduk lama.,"Saiz muat poket beg kerja, mudah capai bila-bila masa.",Ambil set beg kerja promo sekarang.,MULTI_BUY,TRAVEL_CAR_BAG,travel_car_bag,travel_car_bag,ready_to_buy,universal_household,MODERATE,rumah,multi_location_logic,hybrid_video,poster_ads,POV_scene,20s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Lelaki membuka beg laptop pejabatnya, menyelitkan botol Cap Burung 25ml ke dalam poket zip kecil di sisi beg. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.","Close up botol retro cap merah. Tunjukkan teks USP: Saiz muat poket beg kerja, mudah capai bila-bila masa..",Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, moderate",HIGH,YES,MWTCB_VID_MULTI_BUY_MODERATE,Maps to hook style POV_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_257,MWTCB_25ML,MWTCB_25ML__xlsx__BM014,MWTCB_ANG_069,MWTCB_HOOK_207,MWTCB_SUBHOOK_207,MWTCB_USP_119,MWTCB_CTA_069,Beg Kerja Standby Pouch,Pernah tak korang gelabah bila menyimpan botol kecil minyak angin dalam pouch beg kerja untuk kegunaan pejabat?,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,"Saiz muat poket beg kerja, mudah capai bila-bila masa.",Ambil set beg kerja promo sekarang.,MULTI_BUY,TRAVEL_CAR_BAG,travel_car_bag,travel_car_bag,ready_to_buy,universal_household,MODERATE,rumah,multi_location_logic,hybrid_video,poster_ads,WhatsApp_followup_video,20s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Lelaki membuka beg laptop pejabatnya, menyelitkan botol Cap Burung 25ml ke dalam poket zip kecil di sisi beg. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.","Close up botol retro cap merah. Tunjukkan teks USP: Saiz muat poket beg kerja, mudah capai bila-bila masa..",Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, moderate",MEDIUM,NO,MWTCB_VID_MULTI_BUY_MODERATE,Maps to hook style question_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_258,MWTCB_25ML,MWTCB_25ML__xlsx__BM014,MWTCB_ANG_070,MWTCB_HOOK_208,MWTCB_SUBHOOK_208,MWTCB_USP_120,MWTCB_CTA_070,Borong Kongsi Rakan Sekerja,"Bila satu ofis mula mengadu leher kaku menghadap skrin komputer, sauk bundle kongsi ramai-ramai.","Satu meja satu botol, baru kerja pejabat rasa lebih selesa.",Formula herba asli yang menenangkan suasana ofis stres.,Ambil bundle ofis jimat hari ini.,MULTI_BUY,TRAVEL_CAR_BAG,multi_buy,multi_buy,ready_to_buy,universal_household,SOFT,rumah,multi_location_logic,hybrid_video,poster_ads,product_only_video,6s,Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Pekerja wanita meletakkan 3 botol Cap Burung di atas meja rakan sekerjanya sambil bergelak tawa. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Formula herba asli yang menenangkan suasana ofis stres..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, soft",HIGH,YES,MWTCB_VID_MULTI_BUY_SOFT,Maps to hook style standby_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_259,MWTCB_25ML,MWTCB_25ML__xlsx__BM014,MWTCB_ANG_070,MWTCB_HOOK_209,MWTCB_SUBHOOK_209,MWTCB_USP_120,MWTCB_CTA_070,Borong Kongsi Rakan Sekerja,POV: Bila membeli bundle untuk dikongsi atau dihadiahkan kepada rakan sepejabat.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan tengkuk kaku lenguh leher.,Formula herba asli yang menenangkan suasana ofis stres.,Ambil bundle ofis jimat hari ini.,MULTI_BUY,TRAVEL_CAR_BAG,multi_buy,multi_buy,ready_to_buy,universal_household,SOFT,rumah,multi_location_logic,hybrid_video,poster_ads,WhatsApp_followup_video,20s,Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Pekerja wanita meletakkan 3 botol Cap Burung di atas meja rakan sekerjanya sambil bergelak tawa. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Formula herba asli yang menenangkan suasana ofis stres..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, soft",HIGH,YES,MWTCB_VID_MULTI_BUY_SOFT,Maps to hook style POV_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_260,MWTCB_25ML,MWTCB_25ML__xlsx__BM014,MWTCB_ANG_070,MWTCB_HOOK_210,MWTCB_SUBHOOK_210,MWTCB_USP_120,MWTCB_CTA_070,Borong Kongsi Rakan Sekerja,Pernah tak korang gelabah bila membeli bundle untuk dikongsi atau dihadiahkan kepada rakan sepejabat?,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Formula herba asli yang menenangkan suasana ofis stres.,Ambil bundle ofis jimat hari ini.,MULTI_BUY,TRAVEL_CAR_BAG,multi_buy,multi_buy,ready_to_buy,universal_household,SOFT,rumah,multi_location_logic,hybrid_video,poster_ads,UGC_talking_head,30s,Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Pekerja wanita meletakkan 3 botol Cap Burung di atas meja rakan sekerjanya sambil bergelak tawa. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Formula herba asli yang menenangkan suasana ofis stres..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, soft",MEDIUM,NO,MWTCB_VID_MULTI_BUY_SOFT,Maps to hook style question_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_261,MWTCB_25ML,MWTCB_25ML__xlsx__BM021,MWTCB_ANG_071,MWTCB_HOOK_211,MWTCB_SUBHOOK_211,MWTCB_USP_121,MWTCB_CTA_071,Pencuri Minyak Angin Rumah,"Minyak cap burung ni kalau letak sebiji kat rumah, esok confirm ghaib kena kebas.",Masing-masing nak sapu urat lenguh. Baik beli set bundle seorang satu.,Petua warisan asli sejak 1958 kegemaran seisi rumah.,Tap beg kuning dapatkan promo bundle seorang satu.,MULTI_BUY,FAMILY_HOME,multi_buy,multi_buy,repeat_buyer,family_home_buyer,BOLD,rumah,multi_location_logic,hybrid_video,poster_ads,WhatsApp_followup_video,20s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Adik secara senyap-senyap menyelinap masuk bilik kakak, mengambil botol Cap Burung dari bedside table lalu membawanya lari. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Petua warisan asli sejak 1958 kegemaran seisi rumah..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_MULTI_BUY_BOLD,Maps to hook style standby_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_262,MWTCB_25ML,MWTCB_25ML__xlsx__BM021,MWTCB_ANG_071,MWTCB_HOOK_212,MWTCB_SUBHOOK_212,MWTCB_USP_121,MWTCB_CTA_071,Pencuri Minyak Angin Rumah,POV: Bila anak atau adik-beradik suka mengambil minyak angin milik ibu bapa tanpa kebenaran.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan kebas-kebas kaki tangan.,Petua warisan asli sejak 1958 kegemaran seisi rumah.,Tap beg kuning dapatkan promo bundle seorang satu.,MULTI_BUY,FAMILY_HOME,multi_buy,multi_buy,repeat_buyer,family_home_buyer,BOLD,rumah,multi_location_logic,hybrid_video,poster_ads,POV_scene,20s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Adik secara senyap-senyap menyelinap masuk bilik kakak, mengambil botol Cap Burung dari bedside table lalu membawanya lari. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Petua warisan asli sejak 1958 kegemaran seisi rumah..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_MULTI_BUY_BOLD,Maps to hook style POV_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_263,MWTCB_25ML,MWTCB_25ML__xlsx__BM021,MWTCB_ANG_071,MWTCB_HOOK_213,MWTCB_SUBHOOK_213,MWTCB_USP_121,MWTCB_CTA_071,Pencuri Minyak Angin Rumah,Bahaya kalau tak bersedia bila anak atau adik-beradik suka mengambil minyak angin milik ibu bapa tanpa kebenaran!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Petua warisan asli sejak 1958 kegemaran seisi rumah.,Tap beg kuning dapatkan promo bundle seorang satu.,MULTI_BUY,FAMILY_HOME,multi_buy,multi_buy,repeat_buyer,family_home_buyer,BOLD,rumah,multi_location_logic,hybrid_video,poster_ads,WhatsApp_followup_video,20s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Adik secara senyap-senyap menyelinap masuk bilik kakak, mengambil botol Cap Burung dari bedside table lalu membawanya lari. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Petua warisan asli sejak 1958 kegemaran seisi rumah..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_MULTI_BUY_BOLD,Maps to hook style warning_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_264,MWTCB_25ML,MWTCB_25ML__xlsx__BM021,MWTCB_ANG_072,MWTCB_HOOK_214,MWTCB_SUBHOOK_214,MWTCB_USP_122,MWTCB_CTA_072,Stok Ubat Kecemasan Bertambah,Jangan tunggu botol lama licin baru kelam-kabut nak order baru.,Sediakan stok spare awal-awal dalam rak ubat rumah.,Formula asli tradisional pekat herba tahan lama.,Beli set stok spare hari ini.,MULTI_BUY,FAMILY_HOME,multi_buy,multi_buy,repeat_buyer,family_home_buyer,MODERATE,rumah,multi_location_logic,hybrid_video,poster_ads,product_only_video,6s,Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Tangan meletakkan botol Cap Burung baharu di atas rak kabinet bersanding dengan botol lama yang tinggal separuh. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Formula asli tradisional pekat herba tahan lama..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, moderate",MEDIUM,NO,MWTCB_VID_MULTI_BUY_MODERATE,Maps to hook style standby_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
